"id";"latitude";"longitude";"depth";"yearcollected";"tname"
365219121;41.68;-8.83;;2006;"Saccorhiza polyschides"
365219139;41.68;-8.83;;2006;"Saccorhiza polyschides"
365219250;41.19;-8.71;;2006;"Saccorhiza polyschides"
365219268;41.19;-8.71;;2007;"Saccorhiza polyschides"
365219290;41.19;-8.71;;2007;"Saccorhiza polyschides"
365219310;41.29;-8.73;;2008;"Saccorhiza polyschides"
365219320;41.29;-8.73;;2008;"Saccorhiza polyschides"
365219394;41.29;-8.73;;2007;"Saccorhiza polyschides"
365219412;41.29;-8.73;;2007;"Saccorhiza polyschides"
365219428;41.29;-8.73;;2007;"Saccorhiza polyschides"
365219440;41.05;-8.65;;2006;"Saccorhiza polyschides"
365219631;41.05;-8.65;;2006;"Saccorhiza polyschides"
365219657;41.68;-8.83;;2007;"Saccorhiza polyschides"
365225661;56.50;-6.41;;2007;"derived from benthic surveys 1993 to 2012"""
365226229;56.85;-5.76;;;"derived from benthic surveys 1993 to 2012"""
365226937;56.67;-5.65;;2006;"derived from benthic surveys 1993 to 2012"""
365227043;57.05;-7.40;;2006;"derived from benthic surveys 1993 to 2012"""
365227054;57.81;-8.61;;1997;"derived from benthic surveys 1993 to 2012"""
365227971;56.99;-7.37;;2001;"derived from benthic surveys 1993 to 2012"""
365229047;57.02;-6.41;;2010;"derived from benthic surveys 1993 to 2012"""
365229327;56.66;-5.92;;1995;"derived from benthic surveys 1993 to 2012"""
365230406;56.77;-5.89;;1998;"derived from benthic surveys 1993 to 2012"""
365230654;57.05;-6.48;;1993;"derived from benthic surveys 1993 to 2012"""
365230812;57.62;-7.16;;;"derived from benthic surveys 1993 to 2012"""
365293253;57.02;-7.39;;2001;"derived from benthic surveys 1993 to 2012"""
365294452;57.03;-7.40;;2006;"derived from benthic surveys 1993 to 2012"""
365294616;55.54;-5.07;;2010;"derived from benthic surveys 1993 to 2012"""
365294802;56.20;-5.68;;2005;"derived from benthic surveys 1993 to 2012"""
365295791;60.33;-1.65;;2003;"derived from benthic surveys 1993 to 2012"""
365297073;59.22;-2.50;;2008;"derived from benthic surveys 1993 to 2012"""
365297199;59.99;-1.17;;2008;"derived from benthic surveys 1993 to 2012"""
365297834;58.39;-5.06;;2001;"derived from benthic surveys 1993 to 2012"""
365298007;59.21;-2.59;;1999;"derived from benthic surveys 1993 to 2012"""
365298064;56.67;-5.65;;2006;"derived from benthic surveys 1993 to 2012"""
365298807;59.29;-2.44;;2008;"derived from benthic surveys 1993 to 2012"""
365299400;56.19;-5.67;;2005;"derived from benthic surveys 1993 to 2012"""
367231524;57.99;-5.34;;1996;"Saccorhiza polyschides"
367231539;49.90;-6.29;;2005;"Saccorhiza polyschides"
367231582;58.25;-6.87;;1982;"Saccorhiza polyschides"
367231775;51.70;-5.09;;2005;"Saccorhiza polyschides"
367232212;59.36;-2.87;;1997;"Saccorhiza polyschides"
367232213;50.60;-2.13;;1999;"Saccorhiza polyschides"
367232317;50.60;-2.13;;2007;"Saccorhiza polyschides"
367232459;50.31;-4.09;;2007;"Saccorhiza polyschides"
367232740;55.62;-6.14;;1999;"Saccorhiza polyschides"
367233240;57.44;-6.63;;1988;"Saccorhiza polyschides"
367233291;57.99;-5.35;;1996;"Saccorhiza polyschides"
367233728;57.45;-6.74;;2011;"Saccorhiza polyschides"
367233874;56.62;-6.49;;2003;"Saccorhiza polyschides"
367233930;51.65;-9.74;;2011;"Saccorhiza polyschides"
367234114;54.46;-8.44;;2010;"Saccorhiza polyschides"
367234115;50.61;-1.94;;1999;"Saccorhiza polyschides"
367234506;50.04;-5.03;;2003;"Saccorhiza polyschides"
367234604;58.10;-5.27;;1977;"Saccorhiza polyschides"
367234799;56.17;-2.54;;2002;"Saccorhiza polyschides"
367234902;51.69;-8.42;;2011;"Saccorhiza polyschides"
367235047;50.19;-4.26;;2011;"Saccorhiza polyschides"
367235152;50.20;-4.33;;2012;"Saccorhiza polyschides"
367235251;49.88;-6.35;;2010;"Saccorhiza polyschides"
367235360;49.90;-6.28;;2009;"Saccorhiza polyschides"
367236209;57.21;-7.26;;2006;"Saccorhiza polyschides"
367236388;50.03;-5.05;;2007;"Saccorhiza polyschides"
367236748;50.52;-2.45;;2009;"Saccorhiza polyschides"
367236857;50.04;-5.03;;2007;"Saccorhiza polyschides"
367237733;50.30;-4.11;;2011;"Saccorhiza polyschides"
367237834;54.04;-4.81;;2011;"Saccorhiza polyschides"
367238066;53.24;-9.62;;2010;"Saccorhiza polyschides"
367238310;50.30;-3.98;;2010;"Saccorhiza polyschides"
367238621;50.31;-4.21;;2006;"Saccorhiza polyschides"
367238871;52.12;-6.92;;2010;"Saccorhiza polyschides"
367239153;50.32;-4.18;;2011;"Saccorhiza polyschides"
367239468;50.39;-3.49;;2012;"Saccorhiza polyschides"
367240066;57.22;-7.28;;1984;"Saccorhiza polyschides"
367240070;50.33;-3.54;;;"Saccorhiza polyschides"
367240312;49.44;-2.36;;2008;"Saccorhiza polyschides"
367240327;55.22;-6.62;;2006;"Saccorhiza polyschides"
367240790;50.40;-3.52;;2011;"Saccorhiza polyschides"
367241224;50.61;-2.13;;2007;"Saccorhiza polyschides"
367241297;50.32;-4.76;;2004;"Saccorhiza polyschides"
367241650;56.17;-2.54;;2002;"Saccorhiza polyschides"
367241669;57.23;-7.25;;1984;"Saccorhiza polyschides"
367243470;50.32;-4.18;;2012;"Saccorhiza polyschides"
367243881;50.72;-2.85;;1997;"Saccorhiza polyschides"
367245015;50.42;-5.08;;2003;"Saccorhiza polyschides"
367245326;49.94;-6.24;;2010;"Saccorhiza polyschides"
367245885;50.69;-2.98;;2011;"Saccorhiza polyschides"
367246539;57.57;-5.79;;2009;"Saccorhiza polyschides"
367246670;57.56;-5.84;;2001;"Saccorhiza polyschides"
367246946;56.64;-6.47;;2003;"Saccorhiza polyschides"
367247232;49.23;-2.07;;1997;"Saccorhiza polyschides"
367248013;50.28;-3.93;;2011;"Saccorhiza polyschides"
367248311;56.61;-6.52;;2003;"Saccorhiza polyschides"
367248570;52.95;-4.50;;2011;"Saccorhiza polyschides"
367248736;50.30;-4.09;;2010;"Saccorhiza polyschides"
367248910;50.46;-3.48;;2009;"Saccorhiza polyschides"
367249050;50.06;-5.56;;2007;"Saccorhiza polyschides"
367249366;52.80;-4.45;;1996;"Saccorhiza polyschides"
367249558;57.22;-7.29;;1984;"Saccorhiza polyschides"
367250065;56.45;-6.10;;2006;"Saccorhiza polyschides"
367250087;49.72;-2.16;;2007;"Saccorhiza polyschides"
367250543;56.69;-6.49;;2003;"Saccorhiza polyschides"
367250761;54.06;-4.75;;2009;"Saccorhiza polyschides"
367251081;55.64;-5.47;;2010;"Saccorhiza polyschides"
367251142;55.37;-7.23;;2012;"Saccorhiza polyschides"
367251282;56.18;-2.55;;2002;"Saccorhiza polyschides"
367251493;50.30;-4.11;;2011;"Saccorhiza polyschides"
367251676;58.01;-5.44;;1996;"Saccorhiza polyschides"
367251689;57.06;-5.79;;2010;"Saccorhiza polyschides"
367251860;58.02;-5.42;;1996;"Saccorhiza polyschides"
367251937;50.33;-4.12;;2012;"Saccorhiza polyschides"
367252935;53.87;-10.20;;2012;"Saccorhiza polyschides"
367253005;56.93;-6.16;;1998;"Saccorhiza polyschides"
367254324;52.74;-9.60;;2010;"Saccorhiza polyschides"
367254784;50.28;-3.93;;2010;"Saccorhiza polyschides"
367255372;50.59;-1.93;;2009;"Saccorhiza polyschides"
367255511;50.04;-5.62;;2010;"Saccorhiza polyschides"
367256233;55.28;-5.56;;2006;"Saccorhiza polyschides"
367256927;58.55;-4.64;;2011;"Saccorhiza polyschides"
367257076;58.21;-6.87;;1982;"Saccorhiza polyschides"
367257262;50.46;-3.48;;2008;"Saccorhiza polyschides"
367257843;54.04;-4.80;;2009;"Saccorhiza polyschides"
367258107;50.60;-1.94;;1997;"Saccorhiza polyschides"
367259034;54.04;-4.82;;2011;"Saccorhiza polyschides"
367259894;50.10;-5.42;;2008;"Saccorhiza polyschides"
367260058;57.15;-7.24;;2006;"Saccorhiza polyschides"
367260168;54.07;-4.77;;2009;"Saccorhiza polyschides"
367260571;53.24;-4.59;;2001;"Saccorhiza polyschides"
367260835;56.18;-2.55;;2002;"Saccorhiza polyschides"
367260855;50.12;-5.50;;2008;"Saccorhiza polyschides"
367261744;53.24;-9.62;;2010;"Saccorhiza polyschides"
367262216;50.05;-5.55;;2010;"Saccorhiza polyschides"
367262718;55.24;-5.61;;2006;"Saccorhiza polyschides"
367262931;55.24;-5.61;;2006;"Saccorhiza polyschides"
367264531;50.04;-5.05;;2005;"Saccorhiza polyschides"
367265046;50.24;-5.41;;2011;"Saccorhiza polyschides"
367265525;51.76;-5.15;;2009;"Saccorhiza polyschides"
367265577;55.03;-1.42;;2006;"Saccorhiza polyschides"
367265687;49.73;-2.16;;2007;"Saccorhiza polyschides"
367265703;56.89;-6.10;;1998;"Saccorhiza polyschides"
367267069;60.35;-1.36;;1987;"Saccorhiza polyschides"
367267595;56.83;-6.27;;2012;"Saccorhiza polyschides"
367267692;58.61;-3.03;;2009;"Saccorhiza polyschides"
367267878;54.06;-4.80;;2011;"Saccorhiza polyschides"
367268346;57.59;-6.54;;2006;"Saccorhiza polyschides"
367268425;55.86;-5.38;;2005;"Saccorhiza polyschides"
367268468;51.60;-4.91;;2011;"Saccorhiza polyschides"
367268477;49.71;-2.16;;2010;"Saccorhiza polyschides"
367268562;54.12;-4.52;;2011;"Saccorhiza polyschides"
367268616;50.09;-5.53;;2011;"Saccorhiza polyschides"
367268877;50.30;-4.19;;2011;"Saccorhiza polyschides"
367268936;51.19;-4.66;;2011;"Saccorhiza polyschides"
367269196;53.66;-9.95;;2010;"Saccorhiza polyschides"
367269207;54.05;-4.77;;2009;"Saccorhiza polyschides"
367269362;49.93;-6.25;;2011;"Saccorhiza polyschides"
367270774;60.08;-1.36;;1987;"Saccorhiza polyschides"
367271217;50.33;-3.54;;2012;"Saccorhiza polyschides"
367271310;54.27;-9.20;;2010;"Saccorhiza polyschides"
367271397;54.08;-4.77;;2009;"Saccorhiza polyschides"
367271468;50.44;-5.07;;2003;"Saccorhiza polyschides"
367271858;50.31;-4.09;;2007;"Saccorhiza polyschides"
367271914;50.50;-2.45;;2004;"Saccorhiza polyschides"
367272731;51.79;-9.89;;2007;"Saccorhiza polyschides"
367273265;49.17;-2.18;;2012;"Saccorhiza polyschides"
367273275;52.95;-4.52;;2011;"Saccorhiza polyschides"
367273304;49.71;-2.17;;2010;"Saccorhiza polyschides"
367274294;50.31;-4.22;;2005;"Saccorhiza polyschides"
367275317;50.42;-5.09;;2011;"Saccorhiza polyschides"
367275547;56.62;-6.03;;2012;"Saccorhiza polyschides"
367276291;57.13;-6.06;;1980;"Saccorhiza polyschides"
367276700;50.33;-5.23;;2011;"Saccorhiza polyschides"
367276734;57.00;-5.66;;2008;"Saccorhiza polyschides"
367277105;49.95;-6.26;;2010;"Saccorhiza polyschides"
367277711;58.85;-2.91;;2011;"Saccorhiza polyschides"
367278314;50.67;-0.80;;1997;"Saccorhiza polyschides"
367278463;50.31;-4.19;;2006;"Saccorhiza polyschides"
367278544;50.30;-4.12;;2012;"Saccorhiza polyschides"
367279620;49.91;-6.27;;2010;"Saccorhiza polyschides"
367279943;50.70;-2.79;;2012;"Saccorhiza polyschides"
367280132;51.73;-5.27;;2011;"Saccorhiza polyschides"
367280385;52.80;-9.49;;2008;"Saccorhiza polyschides"
367280473;55.12;-6.02;;2005;"Saccorhiza polyschides"
367280603;50.07;-5.06;;2005;"Saccorhiza polyschides"
367281027;56.26;-5.59;;2009;"Saccorhiza polyschides"
367281558;53.63;-10.19;;2012;"Saccorhiza polyschides"
367281790;59.52;-1.60;;2011;"Saccorhiza polyschides"
367281791;50.30;-4.10;;2012;"Saccorhiza polyschides"
367282383;57.21;-6.40;;2004;"Saccorhiza polyschides"
367283794;50.14;-5.04;;2011;"Saccorhiza polyschides"
367284120;50.58;-4.85;;2005;"Saccorhiza polyschides"
367284271;50.52;-2.45;;2009;"Saccorhiza polyschides"
367284309;49.40;-2.35;;2011;"Saccorhiza polyschides"
367285030;55.19;-8.15;;2008;"Saccorhiza polyschides"
367285330;49.39;-2.36;;2011;"Saccorhiza polyschides"
367285371;57.45;-6.74;;2010;"Saccorhiza polyschides"
367285452;50.33;-4.12;;2008;"Saccorhiza polyschides"
367285899;52.80;-9.49;;2008;"Saccorhiza polyschides"
367286390;50.18;-4.27;;2012;"Saccorhiza polyschides"
367286436;50.34;-4.16;;2003;"Saccorhiza polyschides"
367286707;58.45;-5.04;;2010;"Saccorhiza polyschides"
367286989;50.61;-2.24;;2011;"Saccorhiza polyschides"
367287341;57.53;-6.63;;2012;"Saccorhiza polyschides"
367287847;50.30;-4.10;;2009;"Saccorhiza polyschides"
367287990;50.70;-0.77;;2012;"Saccorhiza polyschides"
367288106;52.67;-9.68;;2010;"Saccorhiza polyschides"
367288789;50.04;-5.03;;2006;"Saccorhiza polyschides"
367288849;50.60;-1.84;;2009;"Saccorhiza polyschides"
367288916;54.66;-8.78;;2010;"Saccorhiza polyschides"
367289038;53.22;-4.15;;2012;"Saccorhiza polyschides"
367289417;50.28;-3.93;;2007;"Saccorhiza polyschides"
367289644;53.41;-4.50;;2011;"Saccorhiza polyschides"
367290473;59.37;-2.86;;1997;"Saccorhiza polyschides"
367291134;57.96;-5.35;;1996;"Saccorhiza polyschides"
367291340;50.36;-3.50;;2009;"Saccorhiza polyschides"
367293910;52.99;-4.41;;2012;"Saccorhiza polyschides"
367294558;58.59;-3.04;;2009;"Saccorhiza polyschides"
367294921;52.69;-9.65;;2010;"Saccorhiza polyschides"
367295020;50.68;-0.81;;1999;"Saccorhiza polyschides"
367295309;59.34;-2.91;;1997;"Saccorhiza polyschides"
367295686;58.22;-6.90;;2005;"Saccorhiza polyschides"
367296444;50.32;-4.24;;2005;"Saccorhiza polyschides"
367296711;57.04;-5.78;;2008;"Saccorhiza polyschides"
367297050;52.70;-9.65;;2010;"Saccorhiza polyschides"
367297288;55.24;-6.33;;2011;"Saccorhiza polyschides"
367297599;51.73;-5.28;;2003;"Saccorhiza polyschides"
367297798;50.04;-5.04;;2009;"Saccorhiza polyschides"
367297951;52.86;-4.38;;2004;"Saccorhiza polyschides"
367298036;57.45;-6.74;;2010;"Saccorhiza polyschides"
367298411;50.46;-3.48;;2012;"Saccorhiza polyschides"
367298893;49.88;-6.32;;2011;"Saccorhiza polyschides"
367299049;50.21;-3.66;;2010;"Saccorhiza polyschides"
367299181;51.59;-4.91;;2005;"Saccorhiza polyschides"
367299210;50.33;-4.14;;2012;"Saccorhiza polyschides"
367299240;55.42;-5.53;;2009;"Saccorhiza polyschides"
367299686;56.89;-6.11;;1998;"Saccorhiza polyschides"
367299840;50.69;-2.98;;2011;"Saccorhiza polyschides"
367299863;49.92;-6.27;;2010;"Saccorhiza polyschides"
367299878;50.06;-5.06;;2012;"Saccorhiza polyschides"
367299902;49.73;-2.18;;2007;"Saccorhiza polyschides"
367299923;57.26;-5.68;;2004;"Saccorhiza polyschides"
367300083;55.22;-6.63;;2009;"Saccorhiza polyschides"
367301712;50.30;-4.08;;2010;"Saccorhiza polyschides"
367301718;57.61;-5.79;;2000;"Saccorhiza polyschides"
367301940;55.91;-5.41;;2008;"Saccorhiza polyschides"
367302360;57.20;-7.26;;2006;"Saccorhiza polyschides"
367302823;58.50;-4.65;;2011;"Saccorhiza polyschides"
367303798;57.06;-5.88;;1980;"Saccorhiza polyschides"
367303827;58.55;-4.63;;2011;"Saccorhiza polyschides"
367303829;50.68;-4.71;;2006;"Saccorhiza polyschides"
367303888;50.32;-4.18;;2010;"Saccorhiza polyschides"
367304588;54.04;-4.80;;2011;"Saccorhiza polyschides"
367304732;55.45;-5.51;;2006;"Saccorhiza polyschides"
367304887;55.27;-6.17;;2006;"Saccorhiza polyschides"
367304909;50.12;-5.08;;2008;"Saccorhiza polyschides"
367305303;49.40;-2.36;;2010;"Saccorhiza polyschides"
367305391;59.32;-2.88;;1997;"Saccorhiza polyschides"
367305429;50.47;-3.50;;1970;"Saccorhiza polyschides"
367305473;50.03;-5.66;;2004;"Saccorhiza polyschides"
367305860;50.33;-4.49;;2011;"Saccorhiza polyschides"
367305943;50.23;-3.65;;2011;"Saccorhiza polyschides"
367305958;50.32;-4.18;;2005;"Saccorhiza polyschides"
367306102;50.35;-4.42;;2011;"Saccorhiza polyschides"
367306587;50.04;-5.04;;2003;"Saccorhiza polyschides"
367306852;49.97;-5.17;;2010;"Saccorhiza polyschides"
367307323;50.33;-4.12;;2005;"Saccorhiza polyschides"
367307474;53.68;-10.13;;2012;"Saccorhiza polyschides"
367307714;54.05;-4.77;;2011;"Saccorhiza polyschides"
367308342;50.33;-3.54;;2011;"Saccorhiza polyschides"
367308896;50.30;-4.11;;2009;"Saccorhiza polyschides"
367309758;50.04;-5.03;;2011;"Saccorhiza polyschides"
367310006;49.91;-6.27;;2010;"Saccorhiza polyschides"
367310421;49.90;-6.29;;2004;"Saccorhiza polyschides"
367310441;50.06;-5.06;;2011;"Saccorhiza polyschides"
367310486;57.56;-5.76;;2000;"Saccorhiza polyschides"
367310741;49.88;-6.35;;2010;"Saccorhiza polyschides"
367311057;50.32;-4.24;;2009;"Saccorhiza polyschides"
367311121;50.01;-5.08;;2012;"Saccorhiza polyschides"
367312240;55.17;-7.50;;2010;"Saccorhiza polyschides"
367313409;49.87;-6.34;;2010;"Saccorhiza polyschides"
367313875;50.18;-4.25;;2011;"Saccorhiza polyschides"
367314053;58.07;-5.45;;2010;"Saccorhiza polyschides"
367314522;56.83;-5.80;;2003;"Saccorhiza polyschides"
367314764;56.88;-6.11;;1998;"Saccorhiza polyschides"
367314828;50.04;-5.03;;2007;"Saccorhiza polyschides"
367315434;50.29;-4.06;;2007;"Saccorhiza polyschides"
367317454;50.71;-1.47;;2012;"Saccorhiza polyschides"
367317637;51.96;-5.12;;2010;"Saccorhiza polyschides"
367317855;50.28;-4.04;;2008;"Saccorhiza polyschides"
367317986;57.23;-7.30;;1984;"Saccorhiza polyschides"
367318061;50.04;-5.03;;2007;"Saccorhiza polyschides"
367318300;50.35;-3.51;;2008;"Saccorhiza polyschides"
367318375;51.70;-5.26;;2011;"Saccorhiza polyschides"
367319019;54.41;-5.60;;2012;"Saccorhiza polyschides"
367319209;51.77;-5.16;;2011;"Saccorhiza polyschides"
367319533;60.33;-0.86;;1987;"Saccorhiza polyschides"
367319540;50.32;-4.18;;2011;"Saccorhiza polyschides"
367319871;57.69;-6.35;;2007;"Saccorhiza polyschides"
367321026;49.45;-2.65;;2012;"Saccorhiza polyschides"
367321485;51.87;-5.31;;2009;"Saccorhiza polyschides"
367321788;54.05;-4.62;;2009;"Saccorhiza polyschides"
367321971;53.06;-4.35;;2010;"Saccorhiza polyschides"
367323067;55.27;-6.17;;2006;"Saccorhiza polyschides"
367323230;56.97;-6.67;;2010;"Saccorhiza polyschides"
367323293;55.88;-5.39;;2006;"Saccorhiza polyschides"
367323836;50.59;-4.82;;2011;"Saccorhiza polyschides"
367324540;50.19;-3.71;;2007;"Saccorhiza polyschides"
367324562;53.24;-9.62;;2010;"Saccorhiza polyschides"
367324719;57.70;-6.34;;2011;"Saccorhiza polyschides"
367324733;50.31;-4.12;;2010;"Saccorhiza polyschides"
367325298;51.62;-4.89;;2008;"Saccorhiza polyschides"
367325763;50.32;-4.23;;2004;"Saccorhiza polyschides"
367325775;56.59;-6.52;;2003;"Saccorhiza polyschides"
367325952;51.73;-5.27;;2011;"Saccorhiza polyschides"
367326099;60.34;-1.44;;1987;"Saccorhiza polyschides"
367326719;52.90;-4.64;;2008;"Saccorhiza polyschides"
367326904;49.40;-2.35;;2008;"Saccorhiza polyschides"
367327949;49.96;-6.30;;2008;"Saccorhiza polyschides"
367327992;54.44;-5.63;;2005;"Saccorhiza polyschides"
367328125;50.31;-4.09;;2007;"Saccorhiza polyschides"
367328285;50.18;-4.26;;2008;"Saccorhiza polyschides"
367328756;58.21;-6.90;;1982;"Saccorhiza polyschides"
367328883;58.81;-3.02;;2011;"Saccorhiza polyschides"
367329048;50.33;-5.22;;2011;"Saccorhiza polyschides"
367329178;58.01;-5.44;;1996;"Saccorhiza polyschides"
367329514;56.90;-6.10;;1998;"Saccorhiza polyschides"
367329607;57.18;-7.25;;1984;"Saccorhiza polyschides"
367330093;54.07;-4.77;;2009;"Saccorhiza polyschides"
367330737;49.86;-6.38;;2005;"Saccorhiza polyschides"
367331491;56.24;-5.74;;2010;"Saccorhiza polyschides"
367331918;51.73;-5.27;;2011;"Saccorhiza polyschides"
367331935;50.56;-2.42;;2012;"Saccorhiza polyschides"
367332300;50.30;-4.19;;2011;"Saccorhiza polyschides"
367332389;52.78;-4.72;;2003;"Saccorhiza polyschides"
367332737;49.72;-2.17;;2007;"Saccorhiza polyschides"
367332962;54.26;-5.60;;2012;"Saccorhiza polyschides"
367333015;50.05;-5.56;;2012;"Saccorhiza polyschides"
367333166;50.38;-5.15;;2011;"Saccorhiza polyschides"
367333591;50.19;-4.25;;2008;"Saccorhiza polyschides"
367334417;49.95;-6.26;;2010;"Saccorhiza polyschides"
367334490;51.73;-5.22;;2011;"Saccorhiza polyschides"
367334778;50.04;-5.58;;2012;"Saccorhiza polyschides"
367334839;50.31;-4.12;;2010;"Saccorhiza polyschides"
367335718;50.39;-3.49;;2012;"Saccorhiza polyschides"
367335892;52.90;-4.64;;2008;"Saccorhiza polyschides"
367336254;57.57;-6.51;;2011;"Saccorhiza polyschides"
367336508;57.22;-7.25;;1984;"Saccorhiza polyschides"
367337064;56.53;-5.78;;2006;"Saccorhiza polyschides"
367337159;49.44;-2.34;;2011;"Saccorhiza polyschides"
367337634;55.19;-7.71;;2010;"Saccorhiza polyschides"
367337725;50.40;-3.51;;2008;"Saccorhiza polyschides"
367338172;56.97;-6.67;;2006;"Saccorhiza polyschides"
367338269;50.29;-4.06;;2011;"Saccorhiza polyschides"
367338417;50.22;-3.97;;2009;"Saccorhiza polyschides"
367338606;51.96;-5.13;;2012;"Saccorhiza polyschides"
367338608;50.33;-3.53;;2012;"Saccorhiza polyschides"
367339105;49.43;-2.34;;2011;"Saccorhiza polyschides"
367340589;50.61;-2.23;;1996;"Saccorhiza polyschides"
367340622;50.28;-3.93;;2003;"Saccorhiza polyschides"
367340691;50.33;-3.54;;2012;"Saccorhiza polyschides"
